"","event_id","Player","game_clock","ball.x","ball.y","ball.radius","player.x","player.y","distance_ball"
"777",171,"Reggie Jackson",289.24,58.3833,20.4003683333333,3.41918,58.2985083333333,21.1381616666667,0.742649735371407
"778",171,"Reggie Jackson",289.04,59.0897583333333,20.5685866666667,3.76404333333333,58.3263683333333,21.2383216666667,1.01553397891208
"779",171,"Reggie Jackson",288.84,59.403192,20.729902,5.616522,58.329806,21.41463,1.27318888582174
"780",171,"Reggie Jackson",288.64,58.854026,21.009774,7.02445,58.35988,21.52553,0.714272021608015
"781",171,"Reggie Jackson",288.44,58.71948,21.453236,7.212046,58.390778,21.570114,0.348863113108852
"782",171,"Reggie Jackson",288.24,58.847788,22.942252,7.241956,58.426274,21.664118,1.34584567248701
"783",171,"Kentavious Caldwell-Pope",287.64,64.159154,34.604718,4.848964,65.072274,35.291078,1.14231264722055
"784",171,"Kentavious Caldwell-Pope",287.44,63.063538,35.104754,3.303168,63.705892,35.495324,0.751773626975564
"785",171,"Kentavious Caldwell-Pope",287.24,62.7897,35.648738,3.413432,62.93572,35.948182,0.333149440245669
"786",171,"Kentavious Caldwell-Pope",287.04,62.89463,36.219806,3.564938,62.618622,36.434712,0.349807096697592
"787",171,"Kentavious Caldwell-Pope",286.84,62.96949,37.697776,3.493742,62.548854,36.945728,0.861690686267406
"788",171,"Kentavious Caldwell-Pope",286.64,62.455358,38.757034,3.281602,62.513114,37.41878,1.33949972902274
"789",171,"Kentavious Caldwell-Pope",286.44,62.656386,38.943962,3.20055,62.438684,37.71033,1.25269392599629
"790",171,"Kentavious Caldwell-Pope",286.24,62.869694,38.74405,3.22098,62.362732,37.731368,1.13249075164789
"791",171,"Kentavious Caldwell-Pope",286.04,63.043508,38.09555,3.176632,62.452414,37.68672,0.718703058109542
"792",171,"Kentavious Caldwell-Pope",285.84,63.434236,37.87671,2.723404,62.86521,37.50832,0.677865606721566
"793",171,"Kentavious Caldwell-Pope",285.64,63.19055,37.460692,2.281734,63.204056,36.921742,0.539119202529452
"794",171,"Kentavious Caldwell-Pope",285.44,62.696086,34.876086,2.408136,63.441718,35.699858,1.11111087988913
"795",171,"Reggie Jackson",284.24,63.486956,14.353884,3.955218,62.339546,14.741384,1.211076363447
"796",171,"Reggie Jackson",284.04,63.94258,13.4669,2.987444,63.201246,13.858312,0.838319421998555
"797",171,"Reggie Jackson",283.84,65.1871166666667,13.0462583333333,3.16131833333333,63.9446183333333,13.194615,1.25132402233816
"798",171,"Reggie Jackson",283.64,65.2827566666667,12.7877916666667,2.54536,64.385995,12.786705,0.896762325060111
"799",171,"Reggie Jackson",283.44,65.225935,11.583065,2.292215,64.741995,12.2642033333333,0.835552124487815
"800",171,"Reggie Jackson",283.24,65.026205,10.3006516666667,1.34401166666667,65.138235,11.32177,1.02724552642951
"801",171,"Reggie Jackson",283.04,64.4516783333333,9.26324666666667,1.98142666666667,65.6913733333333,10.0512816666667,1.46895978646456
"802",171,"Reggie Jackson",282.84,65.2283133333333,8.11017666666667,2.68104833333333,66.4425416666667,8.883545,1.43960030024734
"803",171,"Reggie Jackson",282.64,67.311015,6.76338333333333,2.03350166666667,67.655885,8.026385,1.30923967511788
"804",171,"Reggie Jackson",281.44,81.684354,13.755158,6.19893,80.920864,14.973552,1.43784593031938
"805",171,"Reggie Jackson",281.24,84.546424,15.640466,5.178298,83.59495,15.96496,1.0052855955956
"806",171,"Reggie Jackson",281.04,86.74308,17.544816,3.75703,85.974736,17.232096,0.829545840045008
"807",171,"Reggie Jackson",280.84,88.41729,17.474222,6.334828,87.767402,18.07416,0.884465949818298
"808",171,"Reggie Jackson",280.64,89.553478,17.279822,7.731162,89.255462,18.632498,1.38511584253159
"809",171,"Reggie Jackson",280.44,90.150824,17.768062,8.438202,90.534296,18.657778,0.968837104698204
"810",171,"Andre Drummond",278.44,87.951102,26.289652,11.060708,87.857612,25.666876,0.629754179244571
"811",171,"Andre Drummond",278.24,86.90902,26.13917,10.066568,87.81184,25.850968,0.947704777451296
"812",171,"Andre Drummond",278.04,87.042984,25.909916,10.380218,87.52504,25.806358,0.493053999578139
"813",171,"Andre Drummond",277.84,87.963732,25.636156,10.5987,86.807504,26.135054,1.25927058346806
"814",173,"Reggie Jackson",293.24,56.314562,21.923412,4.362038,56.24428,22.943402,1.02240850917038
"815",173,"Reggie Jackson",293.04,56.538406,21.702596,3.82149,56.716004,22.290588,0.614227679014874
"816",173,"Reggie Jackson",292.84,57.648064,21.27121,3.761152,57.256782,21.810714,0.666457927809399
"817",173,"Reggie Jackson",292.64,58.422402,21.018828,3.85433,57.722324,21.475736,0.835986917689505
"818",173,"Reggie Jackson",292.44,58.506864,21.60447,3.996066,58.007636,21.3201,0.574538852371188
"819",173,"Reggie Jackson",292.24,57.966044,21.870528,3.910974,58.085142,21.253608,0.628310926217266
"820",173,"Reggie Jackson",292.04,57.590236,21.665874,4.005912,58.057592,21.252176,0.624153559582898
"821",173,"Reggie Jackson",291.84,57.49251,21.862716,4.02074,58.035532,21.390818,0.719416857522808
"822",173,"Reggie Jackson",291.64,57.75953,22.268596,3.938996,58.024756,21.51423,0.799632973952425
"823",173,"Reggie Jackson",291.44,58.516766,21.618498,3.431684,58.027864,21.455644,0.515312129606897
"824",173,"Reggie Jackson",291.24,58.077836,20.597892,3.529324,57.998898,21.19311,0.600429575693934
"825",173,"Reggie Jackson",291.04,57.827206,20.429838,3.502154,57.992656,20.960028,0.555405382220951
"826",173,"Reggie Jackson",290.84,57.781045,20.4509783333333,3.46535,57.99613,20.8691933333333,0.470282195548589
"827",173,"Reggie Jackson",290.64,57.764715,20.5166816666667,3.39242833333333,58.0207516666667,20.8873366666667,0.450488516726872
"828",173,"Reggie Jackson",290.44,57.8265916666667,20.552715,3.35269833333333,58.0547133333333,20.9558816666667,0.463230888341753
"829",173,"Reggie Jackson",290.24,57.85565,20.5385716666667,3.33663333333333,58.1135633333333,21.0434733333333,0.566961180782152
"830",173,"Reggie Jackson",290.04,57.86635,20.52477,3.32245,58.166625,21.119365,0.66611432175716
"831",173,"Reggie Jackson",289.84,57.8677916666667,20.5273566666667,3.32349333333333,58.2042566666667,21.1551516666667,0.712274707012682
"832",173,"Reggie Jackson",289.64,57.95201,20.5034266666667,3.33672333333333,58.2183183333333,21.146915,0.69641752098787
"833",173,"Reggie Jackson",289.44,58.0839133333333,20.393545,3.35398666666667,58.2562533333333,21.123105,0.749639159329339
"834",173,"Reggie Jackson",289.24,58.3833,20.4003683333333,3.41918,58.2985083333333,21.1381616666667,0.742649735371407
"835",173,"Reggie Jackson",289.04,59.0897583333333,20.5685866666667,3.76404333333333,58.3263683333333,21.2383216666667,1.01553397891208
"836",173,"Reggie Jackson",288.84,59.403192,20.729902,5.616522,58.329806,21.41463,1.27318888582174
"837",173,"Reggie Jackson",288.64,58.854026,21.009774,7.02445,58.35988,21.52553,0.714272021608015
"838",173,"Reggie Jackson",288.44,58.71948,21.453236,7.212046,58.390778,21.570114,0.348863113108852
"839",173,"Reggie Jackson",288.24,58.847788,22.942252,7.241956,58.426274,21.664118,1.34584567248701
